Component 1,Component 2,Time,Occurrences,Occurrences_mod,Alpha,Linewidth
-0.06916083574662778,0.0029211697104872115,14.065952694394467,2,4.0,1.0,1.0
-0.06923084006295652,0.002854096587240645,19.812032548313667,2,4.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,10.404969064993162,2,4.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,18.871376122824675,2,4.0,1.0,1.0
-0.06916110198588171,0.002921102433105412,20.090361371610484,2,4.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,16.342377905046565,2,4.0,1.0,1.0
-0.06916295503662448,0.0029210769524995878,20.410865874566145,2,4.0,1.0,1.0
-0.06916323400363834,0.0029211228094360494,18.94350261235973,2,4.0,1.0,1.0
-0.06916124924350282,0.002921106537257487,20.387680886000876,2,4.0,1.0,1.0
-0.06917138392693757,0.002903140114295584,22.977233020029818,2,4.0,1.0,1.0
-0.06922492641705728,0.002853864191246642,20.282814344954673,2,4.0,1.0,1.0
-0.0691613180874771,0.0029211102766242905,14.114388150388717,2,4.0,1.0,1.0
-0.06916110198588171,0.002921102433105412,18.60100870192921,2,4.0,1.0,1.0
-0.06915708002914636,0.0029347079357646033,13.606491455822948,2,4.0,1.0,1.0
-0.06916062698676172,0.0029211573188996183,11.700931153568783,2,4.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,29.48972644911761,2,4.0,1.0,1.0
-0.06915696621390713,0.002934780099751478,6.640784315796113,1,2.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,5.979959990661426,1,2.0,1.0,1.0
-0.06915656196875741,0.0029347907949615866,14.053462353729145,1,2.0,1.0,1.0
-0.06915664432595191,0.0029347926669728236,7.890137442120737,1,2.0,1.0,1.0
-0.06915649434747775,0.0029347902501446945,10.793466923939853,1,2.0,1.0,1.0
-0.06916062698676173,0.0029211573188996347,16.464903526065072,1,2.0,1.0,1.0
-0.06919306575670663,0.002880521265507869,17.5320262307489,1,2.0,1.0,1.0
-0.06922408478057251,0.0028539102044630466,18.339499938773503,1,2.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,11.505471623569909,1,2.0,1.0,1.0
-0.0691715662648678,0.0029031500144778085,18.957035890590415,1,2.0,1.0,1.0
-0.06917161118859995,0.0029031526573024043,19.048902059050626,1,2.0,1.0,1.0
-0.02175647617102713,0.5787655089535861,15.623731509164626,1,2.0,1.0,1.0
-0.021738236468516123,0.5788414707445161,18.55741808136469,1,2.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,11.60896632290095,1,2.0,1.0,1.0
-0.06915661173920501,0.0029347563693927275,17.577004094538303,1,2.0,1.0,1.0
-0.06915657498163429,0.0029347914929295296,7.026356010099846,1,2.0,1.0,1.0
-0.06915659706941492,0.0029347922257005137,15.077202692846617,1,2.0,1.0,1.0
-0.06916096658325221,0.0029211472793707277,20.982284686702027,1,2.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,19.562591571026527,1,2.0,1.0,1.0
-0.06916155712875989,0.002921160149046916,10.341629345100353,1,2.0,1.0,1.0
-0.06919649781916415,0.0028807847559142157,22.012322877909526,1,2.0,1.0,1.0
-0.0691610022341625,0.0029211502173091784,15.44072472424711,1,2.0,1.0,1.0
-0.06916108848740465,0.0029211661065534885,16.849772761518054,1,2.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,14.933561823786574,1,2.0,1.0,1.0
-0.0691730634636885,0.0029029288684987195,13.543840069439884,1,2.0,1.0,1.0
-0.06917385252459658,0.0029029938691615535,14.637701078300354,1,2.0,1.0,1.0
-0.06919513063299097,0.002880531191863602,25.646325399383954,1,2.0,1.0,1.0
-0.06919392873801657,0.0028807601727441397,14.938655456995768,1,2.0,1.0,1.0
-0.06915644602039515,0.002934787662949101,20.087501313924992,1,2.0,1.0,1.0
-0.06915664433217866,0.002934792672088704,7.349658478919424,0,4.0,0.4,0.0
-0.06916266387089516,0.0029211271232068197,10.239143278294158,0,4.0,0.4,0.0
-0.06915649435075147,0.0029347902528197235,12.455053534293798,0,4.0,0.4,0.0
-0.06915649435615003,0.0029347902571861943,12.258863654434386,0,4.0,0.4,0.0
-0.06916202930593426,0.0029211262907633817,6.86280106554399,0,4.0,0.4,0.0
-0.06915729674790591,0.0029347688595536938,5.952331808404381,0,4.0,0.4,0.0
-0.06915649434747775,0.00293479025014472,15.025947822611581,0,4.0,0.4,0.0
-0.06916102497949908,0.0029211662327145315,8.212803126463717,0,4.0,0.4,0.0
-0.0691740357481937,0.002903005995592797,16.300041974606533,0,4.0,0.4,0.0
-0.06916239968025259,0.0029210630534505944,10.199574521144797,0,4.0,0.4,0.0
-0.06917236099922071,0.0029030868465398704,16.90368779408988,0,4.0,0.4,0.0
-0.06915652967031713,0.002934792146426107,11.165602147552342,0,4.0,0.4,0.0
-0.06915649434747775,0.0029347902501446945,8.450970428725883,0,4.0,0.4,0.0
-0.06916222212920636,0.0029211177311006388,8.616152980215588,0,4.0,0.4,0.0
-0.06915649435075151,0.0029347902528197235,8.396471530647121,0,4.0,0.4,0.0
-0.06917282273257083,0.0029029034402024007,13.41802448430956,0,4.0,0.4,0.0
-0.06916174274801258,0.0029210094080447785,12.131700999440989,0,4.0,0.4,0.0
-0.06916095616603256,0.002921162518101936,12.162405169184575,0,4.0,0.4,0.0
-0.06916098981607749,0.0029211644655665328,13.931871309101108,0,4.0,0.4,0.0
-0.0691565959827373,0.0029347900666673254,7.75872076896351,0,4.0,0.4,0.0
-0.06915649434747777,0.0029347902501447123,13.26007004495834,0,4.0,0.4,0.0
-0.06916347072342899,0.002921078351456834,10.48108063837913,0,4.0,0.4,0.0
-0.06915666879360868,0.0029347810350918418,12.7353949594706,0,4.0,0.4,0.0
-0.06919768233195461,0.0028806277556857724,14.877183436714043,0,4.0,0.4,0.0
-0.06917624065956231,0.00290298768611077,13.438106529687463,0,4.0,0.4,0.0
-0.069163772754643,0.002921050980391548,10.326243128250166,0,4.0,0.4,0.0
-0.06915680103585026,0.002934750133376221,13.896177553578974,0,4.0,0.4,0.0
-0.06915649435075147,0.0029347902528197274,10.016891941981706,0,4.0,0.4,0.0
-0.06915659595999023,0.002934790048108223,10.057736818193993,0,4.0,0.4,0.0
-0.06916085201593052,0.0029211568959918925,15.317949394170727,0,4.0,0.4,0.0
-0.06915659597161551,0.002934790057580175,13.221891419374444,0,4.0,0.4,0.0
-0.06917420656202959,0.0029030981648909106,13.568191747426045,0,4.0,0.4,0.0
-0.06916261633670946,0.002921126927513691,10.71988779728311,0,4.0,0.4,0.0
-0.06917198289591463,0.0029030870408675693,18.53273937484149,0,4.0,0.4,0.0
-0.06916121624045062,0.0029211245680380296,13.403753657649267,0,4.0,0.4,0.0
-0.06915676757102618,0.002934774821017021,8.396471530647121,0,4.0,0.4,0.0
-0.06915659595293956,0.0029347900423196886,17.243048411961983,0,4.0,0.4,0.0
-0.06915649437872783,0.002934790275336004,15.612308186758037,0,4.0,0.4,0.0
-0.06916337217959624,0.002921086662298155,11.531434879222951,0,4.0,0.4,0.0
-0.06916085197457664,0.002921156862200808,22.583457607328732,0,4.0,0.4,0.0
-0.06915659595293956,0.0029347900423196886,11.081353819747974,0,4.0,0.4,0.0
-0.06919367075908112,0.002880485139471624,17.463661294063744,0,4.0,0.4,0.0
-0.06917353118555171,0.002902894490948959,15.119678850152592,0,4.0,0.4,0.0
-0.06916196905984871,0.002921010018908808,13.274500870859857,0,4.0,0.4,0.0
-0.06915712303152613,0.002934719702297259,8.635239735568135,0,4.0,0.4,0.0
-0.06917549055756694,0.002903097465189249,11.788213819422056,0,4.0,0.4,0.0
-0.06915652973222078,0.0029347921965172156,7.715870845582734,0,4.0,0.4,0.0
-0.06916085197457664,0.002921156862200808,12.115260640814965,0,4.0,0.4,0.0
-0.06915659595293956,0.002934790042319689,10.616724784761608,0,4.0,0.4,0.0
-0.06915661472572174,0.0029347821999250543,14.7158732214666,0,4.0,0.4,0.0
-0.06919357780473595,0.0028805507736216333,17.49208834482789,0,4.0,0.4,0.0
-0.06917337113584553,0.002902934270331088,13.463939356036466,0,4.0,0.4,0.0
-0.06916205616621057,0.002921027061946911,13.30577522039741,0,4.0,0.4,0.0
-0.06916150492647338,0.0029211446702279028,13.795524784931096,0,4.0,0.4,0.0
-0.06916085197457664,0.00292115686220081,18.538266723640426,0,4.0,0.4,0.0
-0.0691726243389835,0.002903107075926284,13.794009075305956,0,4.0,0.4,0.0
-0.06916160302441175,0.0029211359978234433,6.881899904006441,0,4.0,0.4,0.0
-0.06915649435075148,0.002934790252819735,8.318662215689645,0,4.0,0.4,0.0
-0.06917358953908503,0.002903079819949152,13.74979432817124,0,4.0,0.4,0.0
-0.06915649434747777,0.0029347902501447123,9.733390401980605,0,4.0,0.4,0.0
-0.06915649434747777,0.0029347902501447123,7.754071391298104,0,4.0,0.4,0.0
-0.06917271340800192,0.002903127588076471,15.4080328178752,0,4.0,0.4,0.0
-0.06916163368811877,0.0029211477479169834,14.88175545478775,0,4.0,0.4,0.0
-0.06916337217959624,0.002921086662298155,14.425701786131789,0,4.0,0.4,0.0
-0.06917385247917998,0.002902993832662152,15.994038181157029,0,4.0,0.4,0.0
-0.06915656169039887,0.002934790283833466,7.78988375781044,0,4.0,0.4,0.0
