Component 1,Component 2,Time,Occurrences,Occurrences_mod,Alpha,Linewidth
-0.014577754654967747,-0.005362449375514499,5633.082020380795,3,6.0,1.0,1.0
-0.014595466644647044,-0.005102213948498948,6176.700486748046,3,6.0,1.0,1.0
-0.013058074021851423,-0.007032888650517266,6085.660896164572,3,6.0,1.0,1.0
-0.012781168363005198,-0.0069516749936631254,6299.329367829834,3,6.0,1.0,1.0
0.011828101409160833,-0.00723081297824033,6396.4692166567165,3,6.0,1.0,1.0
-0.01422360240503737,-0.0053901351459227686,6394.874622780559,3,6.0,1.0,1.0
-0.01414655049795946,-0.005323276225351351,6459.571542888389,3,6.0,1.0,1.0
-0.014444671921800998,-0.005113179322375063,6525.197180410923,3,6.0,1.0,1.0
-0.014617022125046649,-0.005055358281813356,6577.884511033466,3,6.0,1.0,1.0
0.014127243008452427,-0.004900077734559909,6578.6573189450455,3,6.0,1.0,1.0
-0.013891253359981377,-0.005259256072757013,6657.271817268074,3,6.0,1.0,1.0
-0.01268735192502475,-0.006594080211888783,6699.256050539018,3,6.0,1.0,1.0
-0.015111114608580434,-0.0040533399409094705,6965.484701176347,3,6.0,1.0,1.0
0.015210574591948849,-0.0030558116757012283,7055.539177254886,3,6.0,1.0,1.0
0.015650213284100094,-0.003166871603801654,7102.450990196575,3,6.0,1.0,1.0
-0.014241790499912534,-0.004776719024762455,7513.3517833556525,3,6.0,1.0,1.0
-0.01413855348209167,-0.00396939231234367,7786.281258245883,3,6.0,1.0,1.0
-0.014833403930972709,-0.0034346228595481046,7867.887286548787,3,6.0,1.0,1.0
-0.015460503915885875,-0.0029859147932103053,8008.662364265311,3,6.0,1.0,1.0
-0.015111457989903402,-0.0029080996585867506,8354.91401720677,3,6.0,1.0,1.0
0.008102385830911671,-0.007391663049296194,8338.584862863714,3,6.0,1.0,1.0
0.015590203614947276,-0.0031944317889548786,8513.843503570004,3,6.0,1.0,1.0
0.01579028206147321,-0.002616015716678497,8519.661003421841,3,6.0,1.0,1.0
0.007809357894605465,-0.007578488318257293,8728.597597215547,3,6.0,1.0,1.0
-0.015005252589108339,-0.002658131700209684,8813.300432614133,3,6.0,1.0,1.0
-0.01510539051101494,-0.0027195752766523765,8746.105667360449,3,6.0,1.0,1.0
0.01568673156906145,-0.0025679140249237355,8979.277437902674,3,6.0,1.0,1.0
0.008071236677885294,-0.007339726008643542,9053.522355847601,3,6.0,1.0,1.0
0.01521350280001962,-0.0023640784145014583,9003.712929989702,3,6.0,1.0,1.0
0.00814527332192878,-0.007429199778620543,9065.879072382655,3,6.0,1.0,1.0
-0.013481147182548775,-0.0029301660365347384,9078.077331382612,3,6.0,1.0,1.0
0.015426824428591007,-0.0021447113663515855,9097.456742947563,3,6.0,1.0,1.0
0.015557861266364872,-0.002627619896156237,9052.482010151112,3,6.0,1.0,1.0
0.01544616407227283,-0.0021631075723694063,9251.849359039019,3,6.0,1.0,1.0
0.01472981894200602,-0.003204043470919864,9438.574845499865,3,6.0,1.0,1.0
0.014445418174563355,-0.002998589496347445,9475.203469694903,3,6.0,1.0,1.0
0.014535113310538783,-0.003177750761678174,9483.49237458916,3,6.0,1.0,1.0
0.01529421386754761,-0.0021217646854548196,9426.20906478715,3,6.0,1.0,1.0
0.014405593602966595,-0.0030357581594159236,9578.28959219768,3,6.0,1.0,1.0
0.01549835571943992,-0.0024073453321053605,9627.103367322352,3,6.0,1.0,1.0
0.015275173947808503,-0.0020197708593342944,9721.414441954448,3,6.0,1.0,1.0
0.014307821606214459,-0.00316519143411239,9693.153556782632,3,6.0,1.0,1.0
-0.00019377368667361752,-0.015708464687450897,133.476437568226,2,4.0,1.0,1.0
-0.0002246798652442807,-0.015785015407065145,133.57517323079801,2,4.0,1.0,1.0
-0.00022212767055955775,-0.015767502873006413,114.55251162455524,2,4.0,1.0,1.0
-0.0002246015593452502,-0.01574211631620645,157.1000179730133,2,4.0,1.0,1.0
-0.000222335931783354,-0.015761454307229805,128.2948034403039,2,4.0,1.0,1.0
-0.00022419484406716855,-0.015785112560291956,154.48541322568278,2,4.0,1.0,1.0
-0.0001744702878886365,-0.01563854756272667,129.6531965910002,2,4.0,1.0,1.0
-0.00020261156857305257,-0.015749314155711226,265.6761356526934,2,4.0,1.0,1.0
-0.0003667668470638539,-0.015482735773447923,244.00519151978344,2,4.0,1.0,1.0
-0.00023682203983705561,-0.01563575899877427,144.0228834604191,2,4.0,1.0,1.0
-0.00019802646358505185,-0.01575300440202395,285.81875567163553,2,4.0,1.0,1.0
-0.00010831081190485179,-0.015568667959292133,292.73772684682535,2,4.0,1.0,1.0
-0.0002444181739428579,-0.015564456226412834,298.6306706503873,2,4.0,1.0,1.0
-0.000490599664811009,-0.01565159033881787,270.6906773846599,2,4.0,1.0,1.0
-0.00012114832013541579,-0.01567230099877553,319.5572656784471,2,4.0,1.0,1.0
-0.0015685176953823422,-0.01527380595386952,244.37664169743064,2,4.0,1.0,1.0
-0.0001615639421746096,-0.015706379849807828,131.97073016531928,2,4.0,1.0,1.0
-5.382482371693678e-5,-0.01563301094906871,289.50699708934604,2,4.0,1.0,1.0
-0.00038547396501413593,-0.01553180915807577,388.312798170456,2,4.0,1.0,1.0
-7.551419190006575e-5,-0.015604488775296634,252.75222397375236,2,4.0,1.0,1.0
-0.0001943452891967796,-0.015753918157472034,354.16965297832866,2,4.0,1.0,1.0
-0.0003374249639659951,-0.015680094730373975,428.1906407660592,2,4.0,1.0,1.0
3.716567411935186e-5,-0.01567709007810647,385.11062193767214,2,4.0,1.0,1.0
-0.0002530615908563577,-0.015472736029341827,384.6509875765906,2,4.0,1.0,1.0
-0.00016382471421616017,-0.015707294279905092,366.7844715186823,2,4.0,1.0,1.0
-0.0002136659689989628,-0.015848524227037,435.71459563921144,2,4.0,1.0,1.0
0.0011691490357407654,-0.015053150063283645,454.4226936695558,2,4.0,1.0,1.0
-0.0002047650843459879,-0.015823009312264533,479.5836128559929,2,4.0,1.0,1.0
-9.74657992868624e-5,-0.015514668365951584,596.5789713899676,2,4.0,1.0,1.0
-0.0003277853585381172,-0.015769384489313552,607.3876333839028,2,4.0,1.0,1.0
-0.00017619450534549566,-0.01554422850015958,503.1521278664379,2,4.0,1.0,1.0
0.002107445836026107,-0.01471066317304882,590.6617307990325,2,4.0,1.0,1.0
-0.00018177469050062445,-0.01558393020325848,647.7257401859346,2,4.0,1.0,1.0
-0.0003363532285311873,-0.015760174148001734,612.1439554627747,2,4.0,1.0,1.0
8.717132283326152e-5,-0.015492512321714138,749.3792828678344,2,4.0,1.0,1.0
-7.370415724312691e-5,-0.015619420676968919,738.3965726147967,2,4.0,1.0,1.0
-6.1180894970649e-5,-0.015565681579938961,753.7144125427834,2,4.0,1.0,1.0
-9.393041214698155e-5,-0.01536288621934796,663.4544226899396,2,4.0,1.0,1.0
-0.00027065334487476567,-0.015825624580296176,742.6024085240354,2,4.0,1.0,1.0
-7.918233309579582e-5,-0.015731157613854227,577.0005180189007,2,4.0,1.0,1.0
-0.0014697750744154337,-0.014951889858161623,793.4105925299461,2,4.0,1.0,1.0
1.6392613424942066e-5,-0.015470598266711311,756.0198548284718,2,4.0,1.0,1.0
-0.00010077369118904925,-0.015521854559228342,760.9859526771286,2,4.0,1.0,1.0
0.0037311165214455435,-0.014117055589889764,885.8795698774669,2,4.0,1.0,1.0
-0.00011766719321587548,-0.015210149756776732,845.6726001989035,2,4.0,1.0,1.0
-2.7163611488174576e-5,-0.015640136605502238,911.6300464051188,2,4.0,1.0,1.0
-0.001406878182282724,-0.014931419649361437,963.0218392794393,2,4.0,1.0,1.0
-8.236337670851946e-5,-0.015437040238122438,995.5467659820837,2,4.0,1.0,1.0
-0.0002552008123897783,-0.015279547892388315,988.2518268547104,2,4.0,1.0,1.0
-0.0001592921185025354,-0.015385282424149906,909.6055293778768,2,4.0,1.0,1.0
-0.0005069081875696552,-0.01578063445560916,957.3912823792901,2,4.0,1.0,1.0
9.68439715874058e-5,-0.01562854850787532,887.5945537700106,2,4.0,1.0,1.0
0.0021628925436635157,-0.01461052137875509,1012.9278476027914,2,4.0,1.0,1.0
-0.0017739123992096247,-0.01450206109930809,1059.5847377103364,2,4.0,1.0,1.0
-0.00048507180534931995,-0.015785724875534906,1028.52175683075,2,4.0,1.0,1.0
-0.0004586573487096985,-0.015457888480036087,1090.0409510531997,2,4.0,1.0,1.0
-0.0005562967904478996,-0.01563735216987465,1093.026285799525,2,4.0,1.0,1.0
-0.001590802546290531,-0.014675422408440083,1053.5486792194688,2,4.0,1.0,1.0
-0.0002712541871847849,-0.015159066065340242,1060.6013235031453,2,4.0,1.0,1.0
-0.0004044479725758931,-0.015709596474143873,1087.017574433248,2,4.0,1.0,1.0
-0.00018548508613222515,-0.015769865836042625,1022.7844711488956,2,4.0,1.0,1.0
-0.0018886026342354073,-0.014812595707665476,1120.2951670989792,2,4.0,1.0,1.0
0.0002812090824656475,-0.015469097625748997,1154.14859669464,2,4.0,1.0,1.0
-0.0006008285427218989,-0.015624631650931869,1165.086620749038,2,4.0,1.0,1.0
0.00018518999889782792,-0.01555725164056927,1167.47993664633,2,4.0,1.0,1.0
-0.001923765454343358,-0.014555670592819469,1179.231264454037,2,4.0,1.0,1.0
-0.0017607650175974173,-0.014532044545783756,1178.1492765708458,2,4.0,1.0,1.0
0.00014954493909117767,-0.015539193958765426,1199.1455550565177,2,4.0,1.0,1.0
-0.000626455781888388,-0.014867072949746565,1234.9816269024018,2,4.0,1.0,1.0
0.00011215891269339693,-0.015615137932608348,1323.0814553856017,2,4.0,1.0,1.0
3.788903920374164e-5,-0.015493056711218117,1328.3321779180321,2,4.0,1.0,1.0
-0.004457834341038644,-0.013860969067130677,1348.0443351149731,2,4.0,1.0,1.0
-0.00010487865756023167,-0.015478479063255383,1356.3333034511018,2,4.0,1.0,1.0
3.5985547743800805e-5,-0.015515057951219807,1351.599249597817,2,4.0,1.0,1.0
-3.860080803421157e-5,-0.015350236587103673,1294.9266428099052,2,4.0,1.0,1.0
-5.901676283289079e-5,-0.015341634119075387,1409.9867256620687,2,4.0,1.0,1.0
0.00014976996746376948,-0.015524337686047595,1310.485138967453,2,4.0,1.0,1.0
-0.0002622149062279998,-0.015297527174056705,1340.9404155489585,2,4.0,1.0,1.0
-0.0008096319204079527,-0.015030959628404434,1430.7788936408663,2,4.0,1.0,1.0
3.321273557934447e-5,-0.015197428168489692,1439.5777190023637,2,4.0,1.0,1.0
-7.048331797719511e-5,-0.014990592246347835,1487.6827376778754,2,4.0,1.0,1.0
-0.00018115671105353484,-0.015604641738795616,1498.1250964632077,2,4.0,1.0,1.0
0.00014079921362576936,-0.015311099382131267,1509.3499465740576,2,4.0,1.0,1.0
3.3858112881776517e-6,-0.015311577717319811,1592.5900724941923,2,4.0,1.0,1.0
-0.00038304095531949,-0.014909953046776253,1603.696209026637,2,4.0,1.0,1.0
0.0035781713066589315,-0.014225559684846569,1411.2950570695684,2,4.0,1.0,1.0
0.00349089976183325,-0.01432963429417019,1451.6551604254369,2,4.0,1.0,1.0
-6.0090938684445964e-5,-0.015290097946550285,1650.9326145111622,2,4.0,1.0,1.0
-0.0005188497105152859,-0.015385476275770799,1564.6536274019184,2,4.0,1.0,1.0
-0.00021470759392556033,-0.015232137400971756,1664.3357473291567,2,4.0,1.0,1.0
